7.414914913734120365e-03,8.215423304187109005e-03,1.133200730758987702e-02,9.937675220476510293e-03,3.863313367941420659e-04,1.828116392856920375e-02,6.373287944553993230e-03,9.711173311002073080e-03,3.324468282045896315e-03,7.033264496808129367e-03,7.737770339189342997e-03,6.653590451677214752e-03,9.379171765811399053e-03,1.348694567386885326e-02,7.008759741474190029e-03,7.791064488030083682e-03,1.206651947314921897e-02,1.148355630607362024e-02,1.267799028772799257e-02,1.347757683838429060e-02,5.163078377885202928e-03,1.761717259340022865e-02,8.063945988641603793e-03,1.197193570121133852e-02,8.013591135720367700e-03,1.528113755568801836e-02,7.709089249650391204e-03,1.039268604182832373e-02,5.320372173698998189e-03,1.373484314949918912e-02,7.832269291563043884e-03
1.090649346237112030e-02,8.741742855289554720e-03,1.320203516817443877e-02,2.028807414010382754e-02,1.467540988355599870e-03,1.808477012192140007e-02,7.847419296698016425e-03,1.159351240908489122e-02,6.367344247514282116e-03,1.176883940911885307e-02,1.188037882800796995e-02,6.720322435442748626e-03,1.804693051876183479e-02,1.498843658796520512e-02,9.608592086839487859e-03,6.640593391279493371e-03,1.366720794305921124e-02,2.412271008830513611e-02,1.765771155390838745e-02,1.966081470058641742e-02,8.100358893456506906e-03,1.971621526896790225e-02,1.698988283832708265e-02,1.369539304217376810e-02,1.229141968101179518e-02,1.509450890760334445e-02,1.255821372483036970e-02,1.396396767097510608e-02,4.233081147485218999e-03,1.637512529669611291e-02,1.084891376914613390e-02
1.942437706712853845e-02,6.493258460182222205e-03,1.632519753972262386e-02,3.086515972620123074e-02,2.973214146936254462e-03,2.223474436473857341e-02,4.892043258133907044e-03,1.150367294185568150e-02,4.691790661489149417e-03,3.989452904998351535e-03,8.701303347409627617e-03,4.947309022865175460e-03,2.159692814202216968e-02,1.890082258332252338e-02,9.660693746402021498e-03,5.812051163659816971e-03,1.978687661645637391e-02,3.301133227436461870e-02,1.950478922041724156e-02,3.702824785128120549e-02,2.251446353622179979e-03,2.415889976555877020e-02,9.826771443882935386e-03,1.532708107459343320e-02,1.297480166882646578e-02,5.780487482876395071e-03,8.623106437425222953e-03,1.292357836973613214e-02,5.385636155063834238e-03,1.390185221673350714e-02,9.275912300408747230e-03
3.125234614529696833e-03,4.938295227437937938e-03,4.497473167382037146e-03,8.479455766363226676e-03,5.219629079060513930e-04,1.026853342513169703e-02,4.582221140143990200e-03,5.674634400901660408e-03,1.947600762285147183e-03,5.495417210416797538e-03,4.241403116849475768e-03,2.831187405452936616e-03,5.481893821688840936e-03,5.834577768832802623e-03,3.746803731505883150e-03,4.082669708425463832e-03,5.742673679601582697e-03,6.305051887469414681e-03,8.444063658148424564e-03,6.796702756334746520e-03,2.572379020682273240e-03,8.638397888133659414e-03,7.035414816393775750e-03,8.986014879275885242e-03,7.245104155619836069e-03,1.017918053059845007e-02,4.810776601520343199e-03,5.453301200011997224e-03,4.176808158080698441e-03,6.454738359799205849e-03,5.883605541268743452e-03
3.628929328620324885e-02,5.024533937999488969e-02,3.870290126929178121e-02,5.213900322106317792e-02,1.561261204548113415e-02,8.916759336945961900e-02,3.997261132225086305e-02,4.001827521640857754e-02,3.398093309654310473e-02,4.029880294105978034e-02,3.795397541337033193e-02,2.257760343188531041e-02,4.474890336003402996e-02,7.759405266345793806e-02,5.058340343384884474e-02,3.862703509964250659e-02,6.442523490746458747e-02,4.546160742095985835e-02,7.681870937866512594e-02,5.729259200337995239e-02,1.460068992240036792e-02,8.890051840192388088e-02,3.618470173867605749e-02,5.044815128154635925e-02,3.037812755576085877e-02,3.760190720468403747e-02,3.435634657270218717e-02,6.338511972647160875e-02,1.725976356009539499e-03,6.935564477262495808e-02,3.757780956382666265e-02
1.950399177343545027e-03,1.515987698730948642e-03,5.144098772536742636e-03,2.897481037716970534e-03,6.985030832666044983e-04,6.668953107074416208e-03,1.128237484679640423e-03,2.779640125723631915e-03,5.611291344431319208e-04,3.883570980412155357e-03,2.195204534565870814e-03,2.243662661632677899e-03,6.344620618067836094e-03,2.764134787893998430e-03,8.681335106842113809e-04,-1.806878882044555819e-04,2.321918308561699267e-03,9.641168832809264566e-03,2.138526648275550397e-03,5.567706157644528898e-03,5.469645522730654311e-03,3.813402359372814951e-03,3.266903386586722090e-03,6.272805629998927379e-03,2.508638794832871062e-03,1.375792033722979604e-02,2.210400821632027557e-03,3.922337401104488731e-03,3.175662300049781998e-03,3.664159879190647968e-03,3.482328437397807456e-03
5.927424081506057693e-03,7.468244236812688133e-03,1.146362585589689835e-02,1.250560840123062303e-02,2.763508205680499132e-03,1.870020239411954166e-02,6.072865055073942142e-03,1.057622316819279394e-02,5.211524706947679580e-03,8.453318049987616073e-03,7.273334050321966435e-03,6.316070313189341666e-03,1.315817120914889934e-02,1.418137995756603952e-02,6.061468029308488339e-03,6.488001004848031016e-03,1.136382356183701474e-02,1.643695481579809936e-02,1.505483891610608777e-02,1.652283713108350718e-02,5.752835649302764746e-03,1.756805551777589763e-02,1.161517983547399532e-02,1.316355912253515392e-02,8.006397058768609937e-03,2.326797472447901180e-02,1.014664884959194310e-02,1.119794014290155168e-02,4.941473396448167743e-03,1.319384651152158937e-02,9.419507279874072408e-03
1.055710466621418570e-02,1.082159096370284394e-02,1.197510606449871118e-02,2.376387099130132519e-02,1.147079840320043218e-03,2.343341595676131511e-02,9.510589590768652596e-03,2.178052401740102409e-02,7.587903644704008937e-03,7.635544152590128218e-03,1.297221647479918256e-02,9.051860540371546235e-03,2.118393988991737475e-02,2.037519039792336228e-02,7.180927619001345116e-03,7.039120239085996066e-03,1.688773432833251542e-02,2.412308098895721634e-02,1.884719313528360543e-02,2.389698937107020624e-02,9.575120429894548243e-03,2.278137274253452804e-02,1.400031234070953610e-02,1.603494601231273547e-02,1.221985117883034495e-02,1.490585462980827114e-02,1.205406050636538030e-02,1.506531217092273514e-02,4.102962461021838689e-03,1.517661859055763861e-02,1.387313811461310734e-02
1.808248845186284995e-02,1.016020488344455269e-02,1.607193824234355584e-02,3.446014224470075882e-02,1.864703236830058059e-03,3.044378794577421929e-02,1.025736338617387784e-02,1.759725170208294859e-02,1.434299241254238799e-02,1.111625533433681368e-02,1.183902667782128944e-02,9.005016642715232833e-03,2.522160702137361127e-02,2.469575116967416550e-02,1.246245883988263310e-02,9.944914408410514620e-03,2.320726151835258988e-02,3.679821416713214416e-02,2.823867080622240178e-02,3.834573340679591630e-02,1.427473440313153756e-02,3.127548411171855031e-02,1.332701594909869482e-02,1.918273382990199477e-02,1.625697389251962860e-02,1.645725345950707977e-02,1.570293525381807886e-02,2.045483915195568311e-02,3.871368093897167850e-03,2.164923667882784342e-02,1.194594812509641030e-02
4.371726742736034392e-03,5.213584142369887854e-03,9.499606220073508744e-03,1.183502904649881386e-02,-4.468935287569246028e-04,1.697315104806587649e-02,5.414725152986052219e-03,8.169977628212077986e-03,4.698276381432234250e-03,2.017748767590262296e-02,7.066387149755676104e-03,3.975475370462779393e-03,1.318633805537018644e-02,1.094891769801895412e-02,7.441878795854109038e-03,5.818184514755966701e-03,9.638031376026342037e-03,1.529996531564020712e-02,1.103438684028031427e-02,1.245946870142870637e-02,4.587040419936632904e-03,1.513529652607065526e-02,6.799163595338006752e-03,9.292496544974195027e-03,6.608009996347048894e-03,1.445789691774644614e-02,5.930651355368158836e-03,8.711111975062496571e-03,-1.271428566595184349e-05,8.627978673714885652e-03,5.192116647131175995e-03
