6.637443233099210582e-02,2.271353078772552631e-02,2.700966444218217202e-02,5.895351665168261507e-02,1.765221808902950329e-02,2.898607920843185651e-02,2.619216337966501218e-02,2.285329406591306289e-02,3.186617929105321073e-02,1.893502604137866502e-02,2.484770860851430105e-02,2.389136424922497226e-02,5.656063917217421522e-02,2.931797657933351078e-02,3.048175385402937532e-02,2.957747410872398411e-02,3.947172983591271805e-02,7.833571878105206887e-02,2.887875375199697517e-02,5.912737359475324361e-02,2.000937123774665372e-02,3.652171194531989712e-02,2.128864952735802507e-02,3.212125129544290275e-02,2.917062263530117994e-02,1.955582368595519885e-02,2.118914702263410485e-02,2.341160395586906404e-02,2.101132674725874477e-02,2.678929302137305485e-02,2.690460210197222896e-02
4.847764816945456662e-02,2.234555829933337900e-02,1.973599854959866284e-02,5.555728986501220351e-02,1.446216101467018636e-02,2.688886027314801516e-02,2.844960504443192276e-02,2.389865081076616646e-02,2.246933594829816222e-02,1.902248856345287870e-02,2.082265309158996131e-02,4.445605904428965444e-02,6.180260465719604468e-02,3.044655560770131997e-02,1.994640084644996869e-02,2.272315029041106424e-02,4.338200862357083354e-02,9.917419043878562823e-02,3.455826937904992596e-02,5.795743131048658459e-02,2.328613231742047984e-02,2.921070717848719966e-02,2.230914054965602716e-02,2.688076981120929299e-02,2.340974305540606884e-02,1.851385958749907079e-02,2.466697852039946917e-02,3.256258000656122448e-02,2.076617166712163912e-02,3.839473241405420845e-02,2.342226506448821105e-02
2.392754537136513801e-02,2.950953430662670018e-02,2.869488373842919715e-02,2.437783060317205708e-02,3.535077672253722492e-02,2.179226439147918803e-02,3.019949591081004525e-02,4.627682346415225301e-02,2.793415678298472732e-02,4.140139082149466715e-02,2.732385926369977971e-02,4.080444026122571899e-02,3.606928090363246270e-02,2.532021726163963607e-02,3.725426516027814661e-02,3.357215933116802775e-02,2.475747736182717582e-02,3.132007815644664850e-02,3.083161647697937532e-02,2.433926161953568063e-02,2.573472980021045478e-02,2.561717428146359152e-02,3.322581214396671395e-02,4.023579931435401075e-02,3.337595668154344497e-02,6.338421328875779026e-02,4.211213855319555915e-02,2.382228422340032514e-02,2.762968107104703946e-02,3.374850789357849989e-02,3.005634483899865400e-02
3.886769610173945733e-02,3.670381103150688329e-02,3.132435255189328083e-02,4.220410991536380912e-02,2.435561519705830083e-02,2.544024328415312591e-02,2.415232849050712172e-02,3.392363322708798201e-02,2.998950946053036484e-02,3.560375361763076091e-02,2.535872046277616934e-02,3.518698254520101487e-02,5.534338472141114851e-02,2.538293168227416519e-02,3.405131885853249912e-02,2.481094407922669609e-02,2.583541575699635148e-02,5.821309974842616558e-02,2.816346539797565454e-02,3.793189747724275834e-02,2.825596750399259408e-02,2.641349889781044111e-02,3.116684008327764988e-02,3.213053827442730048e-02,2.817363896142670993e-02,3.473019974620275563e-02,3.170573879681420210e-02,2.803961523680821924e-02,2.587371800513648887e-02,3.328828770999169712e-02,2.737874317657839132e-02
4.778546221195367760e-02,2.949575269584824022e-02,2.417300892616362426e-02,4.297371319399694023e-02,2.866515883381369825e-02,2.320897833318932846e-02,2.684421501512994357e-02,3.097844143861555946e-02,3.154894899924748364e-02,3.934602662737762824e-02,2.298998785818042248e-02,2.510915851950702021e-02,6.333007316444740076e-02,2.720237378551017271e-02,2.700979435157378067e-02,3.362029312555036425e-02,2.352298058948875184e-02,6.053938350746129043e-02,2.973894069740372348e-02,5.492320559494757309e-02,2.797071588823106525e-02,2.420772413281734384e-02,2.927924017926598205e-02,2.302250065936434567e-02,3.049725907693181387e-02,3.495139631827455517e-02,2.463136603939946462e-02,2.660790125128715405e-02,2.919938604556521905e-02,3.110093983595408132e-02,2.552567310350223675e-02
4.871338145372775680e-02,2.757359365720909658e-02,2.568942375655398208e-02,6.459335637827733068e-02,4.228879283335949119e-02,2.297083856542037408e-02,3.193541201633127297e-02,4.367420093206358239e-02,2.489325380439071436e-02,3.520982000010700053e-02,2.479711616767639459e-02,2.135125343926866717e-02,6.950462875414800679e-02,2.081401826755671300e-02,2.539414161887348920e-02,3.444950126655841466e-02,2.210093699079520441e-02,5.608464265332278875e-02,3.016475661838376177e-02,3.453227076848146282e-02,3.211003795514624781e-02,2.062854160558291391e-02,2.226738126817088062e-02,2.691801631406952333e-02,2.991474447283054561e-02,3.675842692040724724e-02,2.573427993556282739e-02,2.212510603547055560e-02,2.875787444654323219e-02,2.367984380275806391e-02,2.437040730095237084e-02
3.784449608724105296e-02,4.012025052543155557e-02,3.127170027392496554e-02,3.828102349173152091e-02,2.494931621413734243e-02,2.503554723386907516e-02,2.271942626633440335e-02,2.795551952081017089e-02,2.889437273804303791e-02,3.848214896951399067e-02,2.909801363408034622e-02,3.320699809744474817e-02,4.997503219317243894e-02,2.549915336047744660e-02,3.495780291129042816e-02,2.315004297855400434e-02,3.356781045515050410e-02,5.580131344023062101e-02,2.919917548969004975e-02,3.461849205615050856e-02,2.827330289009613584e-02,2.865706166414504555e-02,3.324720781205210002e-02,3.032377108836615751e-02,2.647295825909650249e-02,2.982699359554618138e-02,3.653295691900597386e-02,3.170581435059063868e-02,2.143596481141312252e-02,3.508026547105472237e-02,3.381606720135536120e-02
3.434558222653650433e-02,3.024912303798418800e-02,2.967413068153355524e-02,2.851850289086219417e-02,2.976207724081706210e-02,2.619549697880696817e-02,2.506148786943192264e-02,3.608772796670625671e-02,2.905450782916709634e-02,3.195404418261321711e-02,3.213818024315005795e-02,3.912251353671242909e-02,3.119727159972562197e-02,2.786034391705424773e-02,3.917101637414560633e-02,2.591528192214220469e-02,3.102014454689526468e-02,3.395690657028652831e-02,2.894199207825270959e-02,3.812885193155598346e-02,3.006239850434167318e-02,3.120008835605602576e-02,4.153029514837255215e-02,3.177767617139912876e-02,3.159757921106912809e-02,3.449989004560993777e-02,3.851879702171704528e-02,2.839873361258268489e-02,2.922833591784599824e-02,3.976368704349371452e-02,3.506733534313247885e-02
3.404198871862723630e-02,2.759914603599300867e-02,3.216868397268177887e-02,3.643453119586013284e-02,2.288146043616568273e-02,2.459242976764950891e-02,2.448545177129014122e-02,3.678270454771581655e-02,2.872838877335294125e-02,4.131978588794110729e-02,2.745025746550316947e-02,3.726821522245549190e-02,5.749165213030384830e-02,2.228859130849506973e-02,3.371038402591969990e-02,2.649723555401150774e-02,2.647970388176237172e-02,6.908494715799390340e-02,2.567847468975239383e-02,3.745582235787427161e-02,3.071218494429207163e-02,2.863203010996450554e-02,3.400294931726703662e-02,3.476241333641979375e-02,2.629207214216550126e-02,3.090306077588235098e-02,3.540804239877827497e-02,2.810043882793364367e-02,2.308475365190346129e-02,2.999413894461914684e-02,2.566806064942531163e-02
3.268912276124110589e-02,3.835089764377726945e-02,3.013791941919598608e-02,2.827515151395802381e-02,3.170302430578937625e-02,2.679633960658342473e-02,2.936118786370045877e-02,4.320295396681535227e-02,3.276196541005699236e-02,2.920745990567837416e-02,2.936563021202623358e-02,3.480827960519530806e-02,3.731769725073759425e-02,2.755748493177939337e-02,2.956897575998501324e-02,3.144664449252377453e-02,2.890027873624446270e-02,3.508851067194239393e-02,2.994422242255308925e-02,3.377282444829737829e-02,3.368999852878966361e-02,2.757587602479877678e-02,2.985850921398288879e-02,3.140571650158835437e-02,3.752843952294012547e-02,3.593221044715953771e-02,3.433975777593439860e-02,2.992990233612667986e-02,2.839408120089973939e-02,3.840417855693559895e-02,3.268475896276334947e-02
3.359270195740787085e-02,3.545011961592919175e-02,3.380025863078072595e-02,3.472888636911933280e-02,2.475703010901048398e-02,3.157128680272167781e-02,2.735263095846219086e-02,2.896252011544411809e-02,3.202422480600836813e-02,2.912055181229756748e-02,3.176531936066460254e-02,3.536569396168980778e-02,4.016867405700928068e-02,2.457746102428335841e-02,2.870188950748071149e-02,3.558696227182878841e-02,3.213674919573340089e-02,4.614665581751994233e-02,3.354303303030650718e-02,3.079543466458183748e-02,4.882707665797325625e-02,2.984505477155807371e-02,3.540637266489247981e-02,2.818693964487838099e-02,2.935458071588154666e-02,3.067558847094108837e-02,2.970653035573022488e-02,3.026504171605181800e-02,2.924209875490460173e-02,3.217879720751346678e-02,2.616383497139535691e-02
3.281186621550045285e-02,3.140068059262831474e-02,3.010429452673020131e-02,4.169218230833012656e-02,2.556911370072195017e-02,2.692731501025290297e-02,2.250086353222742822e-02,3.157239304327422863e-02,2.866799934390527882e-02,3.753200923961802493e-02,2.501411042625275791e-02,3.178087646406960870e-02,5.602127956923629720e-02,2.267465174500182465e-02,3.580817222982814185e-02,2.605129870489224925e-02,2.952998604228044416e-02,5.808498114911395116e-02,2.630390175942290062e-02,3.781348914641064624e-02,3.012214979978499949e-02,2.966417335987066653e-02,3.290361565339885996e-02,3.102318211658988342e-02,2.718978738374411633e-02,3.366690054442222219e-02,3.418728063061985539e-02,3.327339914565718981e-02,2.660143981171449526e-02,3.278371456321183680e-02,3.072289224128819593e-02
4.403871253755188564e-02,2.103879548413272946e-02,2.742760661252873627e-02,7.208684362893140463e-02,1.485517158769943807e-02,2.492368064448855988e-02,2.087733450400111948e-02,2.405150700790321255e-02,2.313606588929380606e-02,1.770320210791134080e-02,2.535112502450845295e-02,2.425534688826469845e-02,6.156583209494809888e-02,2.837125093330927425e-02,2.015464064824612836e-02,2.446583481040669542e-02,4.330278736011933249e-02,1.257694579455710671e-01,3.183551860380318121e-02,5.530388313411144924e-02,2.055073121615700119e-02,2.752258614589582139e-02,2.828264188750412647e-02,3.253272069810927286e-02,2.497041490209038136e-02,1.803668508590695538e-02,2.319372187037823524e-02,2.350132602268537735e-02,1.882632816534002621e-02,2.360976470287420165e-02,2.845848185532797933e-02
6.477565016715813861e-02,2.376509172506359804e-02,2.294926335148457855e-02,3.846999395960225970e-02,2.803491589511116974e-02,2.678349394264614020e-02,2.418479448501141896e-02,2.505479836647452399e-02,2.156473031635151166e-02,1.927074060833409638e-02,3.215928173872111689e-02,1.963364759403077656e-02,6.664134305970012551e-02,3.618926795767896110e-02,2.630150525882270912e-02,2.405795486287417781e-02,2.963314574383511119e-02,7.342179913533251889e-02,4.174120727258744112e-02,5.947313349596941578e-02,2.140650446716440072e-02,4.371443097707473913e-02,2.128384657318126150e-02,3.649729700739037797e-02,2.736949003959511864e-02,2.247739118096841321e-02,2.122082281112766186e-02,2.767891723952465091e-02,2.428525684905035592e-02,2.276059356252866511e-02,2.719969035560464848e-02
3.165252495297942587e-02,3.072300527255941022e-02,2.982811244505315096e-02,2.914987968708258534e-02,3.002639438829728114e-02,3.177860185652813668e-02,2.681774593837759832e-02,3.044558722533406356e-02,3.443657062832617549e-02,4.082477340491417334e-02,3.048401097977120056e-02,3.266581014089623564e-02,3.656186687220500803e-02,3.002571278201588909e-02,2.952221553071644050e-02,3.212837931851426909e-02,2.557879949459893054e-02,2.890115986594900266e-02,3.104332841910822580e-02,3.167767592752704364e-02,3.188728940023223546e-02,2.532183370062491418e-02,3.681518588133479014e-02,3.222228410896993411e-02,3.393449855523169439e-02,5.715750517702692518e-02,3.239332255867417160e-02,2.632315265624019310e-02,3.218995636249231268e-02,3.494882829031365629e-02,3.253398817810494031e-02
3.242755038316237626e-02,3.378476208535361597e-02,2.651285292979359970e-02,3.631502486762642340e-02,4.021324948921337766e-02,2.669421232370282338e-02,3.751460915560670545e-02,3.613669519484700304e-02,2.995450656808711434e-02,2.341454856093246398e-02,3.017246160873752331e-02,2.719406132643508930e-02,3.330617244888563200e-02,2.645301666575534602e-02,4.311049305282016464e-02,4.318993947853431992e-02,2.076480289427041701e-02,2.626400098491070423e-02,2.330781971221322288e-02,3.868202984691959667e-02,2.905379728211747101e-02,2.455764628283602091e-02,2.590937855247306756e-02,3.087747558596137462e-02,3.129240984883478738e-02,8.011062702643508004e-02,2.881833316084147362e-02,2.261443943778653973e-02,2.508733167657846777e-02,2.912255864029748842e-02,3.714319292803065081e-02
4.983492025271724774e-02,2.044653616632537835e-02,2.848947449876554350e-02,5.425017003680528832e-02,1.459876931450154562e-02,2.455969671450388206e-02,2.800605625653886099e-02,2.468643079746336497e-02,2.433437385380279872e-02,1.650174168126936070e-02,2.536382706557042954e-02,2.852846217372612819e-02,7.835511605481039477e-02,2.825485247416125237e-02,2.089282879725810199e-02,2.034265954573754448e-02,4.173712244286877093e-02,1.015193613102280262e-01,3.234425639752429305e-02,5.009875945028766098e-02,2.450551508424955033e-02,3.004382678896152029e-02,2.623921792317370980e-02,3.242240682508924776e-02,2.538457591697437787e-02,1.916284506451487388e-02,2.919288375103451516e-02,2.416411186765010655e-02,1.732869712991512434e-02,2.839086751640335776e-02,3.001963684716783473e-02
3.692632813569387412e-02,3.621539510235862597e-02,3.207951726080687793e-02,4.444666822334022993e-02,2.442424013297871122e-02,2.518525636905316611e-02,2.779497568335802249e-02,3.238327320498537304e-02,3.204993140648508543e-02,3.177602255653930868e-02,2.656242119538613014e-02,3.205226341076967272e-02,5.473449959177479479e-02,2.538789336601808902e-02,3.452602592115659036e-02,2.741423079080656730e-02,3.083652932837979352e-02,4.563651854919018036e-02,2.648983943146718950e-02,2.869683852962292073e-02,3.453999197979090025e-02,2.705281780763626326e-02,3.071390493345564979e-02,3.342548047575311099e-02,2.668878308636613017e-02,3.038607885613649889e-02,3.490769852662949785e-02,3.330129316441166054e-02,3.029426911841913775e-02,3.340561920090898140e-02,2.966539466032081310e-02
3.131540209766123933e-02,2.651652137136461043e-02,2.528406356486416137e-02,2.378241589863651709e-02,2.742002768624931391e-02,2.861771682655458310e-02,2.925723035683382156e-02,3.439307280609050360e-02,3.118591334371418472e-02,3.348594127111177016e-02,3.549396220345682473e-02,3.032764634092557227e-02,3.070827962294779556e-02,3.040039875498262711e-02,3.472768817556260573e-02,2.968027588519102714e-02,2.674581268514142698e-02,2.697846180675734715e-02,3.041925205084751102e-02,2.678104939134278925e-02,2.974316947506859196e-02,2.649118809328665849e-02,2.912404655886471905e-02,2.872716618263857977e-02,3.344926630124475664e-02,3.110816105359556424e-02,3.085589746852390736e-02,3.353744589835233603e-02,1.005549094991455145e-01,2.949242504847609039e-02,3.339519228056720551e-02
3.675410178378948206e-02,2.938619632530854731e-02,3.375756748863182471e-02,5.287690147783873085e-02,2.278579482202697931e-02,2.391635773582833843e-02,2.439660306993789857e-02,3.487790203966326802e-02,2.743519301044320194e-02,3.130620097172141791e-02,2.680002528785850602e-02,3.205914676152310516e-02,5.844289223921856485e-02,2.445289189783248981e-02,3.484435038369467635e-02,2.507088400820473365e-02,2.930183111692303069e-02,5.463701754879849576e-02,2.870616988428765712e-02,3.594882191829676388e-02,3.061476033591570625e-02,2.704683330096988025e-02,3.153993066822052826e-02,3.008954743264491763e-02,2.595591678759543927e-02,3.455377705365362401e-02,3.563134632810843055e-02,2.768291268180288894e-02,2.938312771746001348e-02,3.071915055827794880e-02,2.902584736352282341e-02
3.784302525265993700e-02,2.493023221074291279e-02,2.521997833214105825e-02,5.214302854371818258e-02,1.954294208839435151e-02,2.803776597870780846e-02,2.678655526859679767e-02,2.503797386190135393e-02,2.745208652772100286e-02,2.077435665563189329e-02,2.305432553469300913e-02,3.006506028130256913e-02,7.628521802091521586e-02,3.415492158852142385e-02,2.415634835462880659e-02,3.157585661487651019e-02,3.538271380668067678e-02,9.083764032905096431e-02,2.910911615644988515e-02,5.175636775441836562e-02,2.475308875056313543e-02,2.762303699715091057e-02,2.660770838273466068e-02,3.444033294645631321e-02,2.841571424618984099e-02,2.124256826827096434e-02,2.440669744987158940e-02,2.208493073609199553e-02,1.866598619074271576e-02,3.003810049032663854e-02,2.757632237984859389e-02
